Date,Day,Month,Year,Surveyor,Site,Start Time,End Time,TransectSite,Transect,Growth form,Latitude,Longitude,Temperature,Taxa,Genera,Species,Color morph,Size,Health status,Unhealthy status,Unhealthy,Unhealthy ID,percentUH,Location on colony,Margins,Shapes,Structures affected,Lesion,Photo,Sample ID #,Notes
18/3/19,18,2019 March,2019,Tess,Coral Garden,13:30,13:48,1,4,Massive,,,,Other,Goniopora,,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,13:30,13:48,1,4,Massive,,,,Other,Goniopora,,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,13:30,13:48,1,4,Encrusting,,,,Other,Montipora,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,13:30,13:48,1,4,Massive,,,,Other,Goniopora,,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,13:30,13:48,1,4,Massive,,,,Other,Favia,?PIC,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,13:30,13:48,1,4,Encrusting,,,,Porites,Porites,sp.,Blue,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,13:30,13:48,1,4,Table,,,,Acropora,Acropora,sp.,,L,Unhealthy,Other,Unknown,Partially Dead,,CENTRAL,,,,,Y,,Dead center
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Table,,,,Acropora,Acropora,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Massive,,,,Other,Platygyra,,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Massive,,,,Other,Platygyra,,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Massive,,,,Other,Platygyra,,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Massive,,,,Other,Platygyra,,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Massive,,,,Other,Platygyra,,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Table,,,,Acropora,Acropora,sp.,,L,Unhealthy,Other,Unknown,Partially Dead,,,,,,,,,PARTIALLY DEAD IN CENTER REGIONS
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Massive,,,,Other,Favia,? PIC,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Massive,,,,Other,Favia,,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Encrusting,,,,Other,Montipora,sp.,?,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Isopora,Isopora,cuneata,,L,Unhealthy,Disease,Disease,Tissue loss,1,Medial ,,,Polyp,DOTS,Y,RETURNING TO GET ID,DOTS - MAYBE PREDATION
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Submassive,,,,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Submassive,,,,Isopora,Isopora,cuneata,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Unhealthy,Bleached,Bleached,Pale,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:15,14:31,2,5,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Submassive,,,,Porites,Porites,sp.,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
18/3/19,18,2019 March,2019,Tess,Coral Garden,14:54,15:01,3,6,Encrusting,,,,Other,Acanthastrea,?,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,M,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Pocillopora,Pocillopora,damicornis,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Submassive,,,,Isopora,Isopora,cuneata,,L,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
19/3/19,19,2019 March,2019,Tess,Erscotts Reef,9:20,,4,13,Branching,,,,Stylophora,Stylophora,pistillata,,S,Healthy,Healthy,Healthy,Healthy,,,,,,,,,
